Mayor60Años,Conyuge,Dependientes,MesesDeContrato,TelefonoFijo,VariasLineasTelefonicas,ServicioDeInternet,SeguridadOnline,BackupOnline,SeguroEnDispositivo,SoporteTecnico,TVCable,Streaming,TipoDeContrato,PagoOnline,FormaDePago,CuentaMensual,Churn
0,Si,Si,24,Si,Si,DSL,Si,No,No,Si,Si,Si,Mensual,No,DebitoEnCuenta,81.0,No
0,Si,Si,20,Si,No,DSL,No,No,Si,No,No,No,Mensual,Si,ChequeDigital,49.6,No
0,No,No,1,Si,Si,FibraOptica,No,No,No,No,Si,No,Mensual,Si,ChequeDigital,84.6,No
0,No,Si,54,Si,Si,DSL,No,Si,No,No,No,No,Mensual,Si,TarjetaDeCredito,55.0,Si
1,No,No,5,Si,No,FibraOptica,No,No,Si,No,Si,No,Mensual,Si,ChequePapel,84.85,Si
0,Si,Si,72,Si,Si,DSL,Si,No,Si,Si,Si,Si,DosAños,Si,DebitoEnCuenta,84.2,No
0,Si,No,52,Si,No,FibraOptica,Si,Si,Si,Si,Si,Si,DosAños,Si,ChequeDigital,106.3,No
0,No,No,9,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,No,ChequeDigital,69.05,No
0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,ChequePapel,45.4,No
1,No,No,1,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,73.65,Si
0,Si,Si,33,Si,No,DSL,No,No,Si,Si,Si,Si,UnAño,Si,ChequePapel,73.9,Si
0,Si,No,55,Si,Si,FibraOptica,No,No,Si,No,No,No,Mensual,Si,ChequeDigital,77.75,Si
0,Si,Si,69,Si,Si,FibraOptica,No,No,No,Si,Si,Si,DosAños,Si,ChequeDigital,99.35,No
0,No,No,1,Si,No,DSL,Si,No,No,No,No,No,Mensual,Si,ChequePapel,50.75,No
0,No,No,54,Si,Si,DSL,Si,No,Si,Si,Si,Si,DosAños,No,DebitoEnCuenta,87.1,No
0,No,Si,33,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,Si,ChequePapel,20.15,No
1,Si,No,45,Si,Si,FibraOptica,No,Si,Si,Si,Si,No,UnAño,Si,DebitoEnCuenta,98.7,No
0,No,Si,11,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,No,ChequeDigital,25.2,No
0,No,No,6,Si,No,DSL,Si,Si,No,No,No,No,Mensual,Si,DebitoEnCuenta,55.7,No
0,No,No,21,Si,No,DSL,Si,No,Si,No,Si,No,Mensual,No,DebitoEnCuenta,65.35,No
0,Si,Si,65,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,Si,DebitoEnCuenta,25.3,No
1,Si,No,6,Si,Si,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,84.35,Si
0,No,No,8,Si,No,FibraOptica,Si,No,No,No,Si,No,Mensual,No,ChequeDigital,84.95,Si
0,No,No,11,Si,No,FibraOptica,No,No,No,Si,No,No,Mensual,Si,ChequeDigital,73.85,Si
0,Si,Si,43,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,ChequePapel,24.25,No
0,Si,Si,49,No,SinServicioTelefonico,DSL,No,Si,No,No,Si,Si,UnAño,Si,DebitoEnCuenta,51.8,Si
1,Si,No,1,Si,No,DSL,No,No,No,No,No,No,Mensual,No,ChequeDigital,46.0,Si
1,No,No,15,Si,No,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,79.4,Si
0,Si,Si,60,Si,No,DSL,Si,Si,Si,No,No,No,DosAños,No,DebitoEnCuenta,60.5,No
0,No,No,17,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,No,TarjetaDeCredito,25.1,No
1,Si,No,16,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,DebitoEnCuenta,71.8,Si
0,Si,Si,35,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,DebitoEnCuenta,20.05,No
1,Si,No,44,Si,Si,FibraOptica,No,Si,No,No,No,Si,UnAño,No,ChequePapel,88.4,Si
0,Si,Si,12,No,SinServicioTelefonico,DSL,No,No,No,Si,No,No,UnAño,No,TarjetaDeCredito,30.25,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.2,No
0,No,No,28,Si,No,DSL,Si,Si,No,Si,No,No,UnAño,Si,ChequeDigital,59.9,No
0,Si,No,70,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,DebitoEnCuenta,25.15,No
0,No,Si,5,Si,No,DSL,No,No,No,No,No,No,Mensual,No,ChequePapel,46.0,Si
0,No,No,18,Si,No,FibraOptica,No,Si,Si,No,Si,Si,Mensual,No,TarjetaDeCredito,101.3,No
0,Si,No,70,Si,Si,DSL,Si,No,No,Si,Si,Si,DosAños,Si,TarjetaDeCredito,76.95,No
0,Si,Si,9,Si,Si,DSL,No,Si,No,No,No,No,Mensual,Si,ChequePapel,55.3,No
1,No,No,67,Si,No,FibraOptica,Si,Si,No,Si,Si,No,DosAños,Si,DebitoEnCuenta,92.45,No
0,No,No,1,Si,No,DSL,Si,No,No,No,No,No,Mensual,Si,DebitoEnCuenta,48.45,No
0,Si,Si,18,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,ChequePapel,19.35,No
0,No,No,4,Si,Si,DSL,No,No,No,No,No,No,Mensual,No,TarjetaDeCredito,51.75,Si
1,Si,Si,71,Si,No,FibraOptica,Si,Si,Si,No,No,No,UnAño,Si,DebitoEnCuenta,86.7,No
0,Si,Si,30,Si,Si,FibraOptica,Si,Si,No,No,Si,No,Mensual,Si,ChequeDigital,94.4,Si
0,Si,No,1,Si,No,DSL,Si,No,Si,No,No,No,Mensual,No,ChequePapel,55.7,No
0,No,No,55,Si,Si,FibraOptica,Si,No,Si,No,No,No,UnAño,Si,TarjetaDeCredito,84.25,No
0,No,No,59,Si,No,DSL,No,No,Si,Si,Si,No,Mensual,Si,ChequeDigital,64.65,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequePapel,70.15,Si
0,Si,No,7,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,DebitoEnCuenta,69.2,No
0,Si,Si,45,Si,No,DSL,Si,No,No,Si,No,No,DosAños,No,DebitoEnCuenta,54.65,No
0,Si,Si,54,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,Si,DebitoEnCuenta,24.75,No
0,Si,Si,51,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,Si,ChequePapel,23.95,No
1,Si,No,72,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,UnAño,No,TarjetaDeCredito,105.0,No
0,Si,No,44,Si,No,DSL,Si,Si,No,Si,No,No,UnAño,Si,DebitoEnCuenta,59.85,No
0,No,No,2,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.05,No
0,No,No,66,Si,Si,FibraOptica,No,No,Si,No,Si,No,UnAño,Si,DebitoEnCuenta,92.15,No
0,Si,Si,68,No,SinServicioTelefonico,DSL,Si,Si,No,No,Si,No,UnAño,No,ChequePapel,44.8,No
0,No,No,31,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,TarjetaDeCredito,20.9,No
1,No,No,21,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,DebitoEnCuenta,95.4,No
0,No,Si,21,Si,Si,FibraOptica,Si,No,No,No,No,No,Mensual,No,ChequeDigital,80.35,No
0,Si,Si,55,Si,Si,DSL,Si,No,Si,Si,Si,Si,DosAños,Si,DebitoEnCuenta,85.1,No
0,No,No,9,No,SinServicioTelefonico,DSL,No,No,No,No,Si,No,Mensual,Si,TarjetaDeCredito,34.7,Si
1,Si,No,71,Si,Si,FibraOptica,Si,Si,Si,Si,Si,Si,DosAños,Si,DebitoEnCuenta,115.05,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,81.1,Si
0,Si,Si,22,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,ChequePapel,19.95,No
0,Si,Si,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.55,Si
0,No,No,61,Si,Si,FibraOptica,No,No,Si,Si,Si,Si,DosAños,Si,ChequeDigital,106.6,Si
0,Si,No,67,Si,Si,DSL,No,Si,Si,Si,Si,Si,DosAños,No,DebitoEnCuenta,86.15,No
1,No,No,14,Si,No,FibraOptica,Si,Si,No,No,No,No,Mensual,No,ChequeDigital,78.85,No
0,Si,No,59,Si,Si,FibraOptica,Si,Si,Si,Si,Si,No,Mensual,Si,ChequeDigital,106.75,Si
1,Si,No,21,Si,No,FibraOptica,No,No,Si,No,Si,No,Mensual,No,DebitoEnCuenta,86.55,No
0,No,No,4,No,SinServicioTelefonico,DSL,Si,Si,No,Si,No,No,Mensual,No,ChequePapel,42.4,No
0,No,No,3,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,89.45,Si
0,Si,No,70,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,DebitoEnCuenta,24.25,No
0,No,No,3,Si,No,FibraOptica,No,Si,No,Si,Si,Si,Mensual,Si,ChequeDigital,97.9,Si
1,No,No,21,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,DebitoEnCuenta,20.5,No
0,No,No,20,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,TarjetaDeCredito,19.6,No
0,Si,Si,22,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,DebitoEnCuenta,20.25,No
0,No,No,1,Si,No,DSL,No,No,No,No,No,Si,Mensual,Si,ChequePapel,55.7,Si
0,No,No,63,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,Si,ChequePapel,20.6,No
0,Si,Si,70,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,DebitoEnCuenta,19.8,No
0,No,No,13,Si,No,FibraOptica,No,Si,Si,No,No,No,Mensual,Si,ChequeDigital,79.8,Si
0,No,No,5,Si,No,FibraOptica,No,No,No,No,Si,No,Mensual,No,ChequeDigital,80.2,No
0,Si,Si,72,Si,Si,FibraOptica,Si,Si,Si,Si,Si,Si,DosAños,Si,TarjetaDeCredito,116.4,No
0,No,No,13,No,SinServicioTelefonico,DSL,No,Si,No,No,No,No,Mensual,Si,ChequeDigital,31.65,No
0,Si,No,61,Si,No,FibraOptica,No,Si,Si,Si,No,Si,Mensual,No,TarjetaDeCredito,94.15,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,20.65,No
1,Si,No,56,Si,Si,FibraOptica,No,No,No,Si,No,No,Mensual,Si,DebitoEnCuenta,76.85,No
0,No,No,4,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.15,No
0,No,No,35,Si,Si,DSL,Si,No,No,No,No,No,DosAños,No,ChequePapel,55.25,No
0,Si,No,18,No,SinServicioTelefonico,DSL,No,No,Si,No,Si,No,Mensual,Si,ChequeDigital,39.05,Si
0,Si,No,72,Si,Si,DSL,No,Si,Si,No,Si,Si,DosAños,No,DebitoEnCuenta,82.15,No
1,No,No,49,Si,Si,FibraOptica,Si,Si,Si,Si,No,Si,UnAño,No,DebitoEnCuenta,103.0,No
0,Si,No,44,Si,Si,FibraOptica,Si,Si,Si,Si,No,No,Mensual,Si,TarjetaDeCredito,95.1,No
1,Si,No,3,Si,No,FibraOptica,No,No,No,Si,Si,No,Mensual,Si,ChequePapel,83.9,Si
0,Si,Si,37,Si,Si,FibraOptica,No,Si,Si,No,No,Si,Mensual,Si,ChequeDigital,95.15,No
0,Si,No,61,Si,Si,DSL,No,Si,Si,No,Si,Si,UnAño,Si,ChequeDigital,79.8,No
0,Si,No,70,Si,Si,DSL,Si,No,Si,Si,No,Si,DosAños,Si,TarjetaDeCredito,74.8,No
1,No,No,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,69.85,Si
0,No,No,41,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,20.45,No
0,Si,Si,70,Si,Si,DSL,Si,Si,Si,Si,No,Si,UnAño,No,DebitoEnCuenta,78.35,No
0,No,No,1,Si,No,DSL,No,No,No,No,Si,No,Mensual,Si,ChequePapel,53.55,Si
0,No,No,51,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,ChequeDigital,19.1,No
0,Si,Si,42,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,ChequePapel,20.0,No
0,Si,Si,70,Si,Si,FibraOptica,Si,Si,Si,Si,No,No,DosAños,No,DebitoEnCuenta,93.9,Si
0,No,No,48,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,DebitoEnCuenta,19.95,No
0,Si,Si,68,Si,Si,FibraOptica,Si,Si,Si,Si,Si,Si,DosAños,Si,ChequeDigital,113.15,Si
0,No,No,48,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,TarjetaDeCredito,24.0,No
1,Si,No,26,Si,No,FibraOptica,No,Si,No,No,No,Si,Mensual,No,ChequeDigital,84.95,Si
0,Si,No,11,Si,Si,FibraOptica,No,Si,No,No,No,No,Mensual,Si,DebitoEnCuenta,80.5,Si
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,19.3,Si
0,No,No,27,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,ChequePapel,19.15,No
1,No,No,46,Si,No,FibraOptica,No,Si,Si,No,Si,No,UnAño,Si,DebitoEnCuenta,91.3,No
0,No,No,1,Si,No,DSL,No,No,Si,No,No,No,Mensual,Si,ChequePapel,49.65,Si
0,No,No,46,Si,No,DSL,No,No,Si,Si,No,No,DosAños,No,TarjetaDeCredito,54.35,Si
0,Si,Si,25,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,19.15,No
0,No,No,4,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,88.45,Si
0,No,No,13,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,ChequePapel,19.75,No
0,Si,No,31,Si,No,DSL,Si,Si,Si,Si,No,Si,UnAño,Si,TarjetaDeCredito,75.5,No
0,Si,Si,23,Si,Si,FibraOptica,No,No,No,No,Si,No,Mensual,Si,ChequeDigital,83.75,No
0,No,No,2,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,19.4,No
0,No,No,65,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,DebitoEnCuenta,26.5,No
1,No,No,22,Si,Si,FibraOptica,No,No,No,Si,Si,No,Mensual,Si,DebitoEnCuenta,90.5,Si
0,Si,Si,55,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,TarjetaDeCredito,19.15,No
0,Si,No,9,Si,No,FibraOptica,No,Si,Si,Si,Si,No,Mensual,Si,ChequePapel,94.85,Si
0,Si,Si,7,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,DebitoEnCuenta,69.95,Si
0,Si,Si,35,No,SinServicioTelefonico,DSL,No,No,No,Si,Si,No,UnAño,No,ChequePapel,40.9,No
0,No,No,6,Si,No,DSL,Si,No,Si,Si,Si,Si,DosAños,Si,ChequePapel,80.25,No
0,No,No,1,Si,No,DSL,Si,No,No,No,No,No,Mensual,Si,TarjetaDeCredito,48.6,Si
0,No,No,17,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,70.8,No
0,Si,Si,10,Si,No,DSL,No,No,Si,No,Si,No,Mensual,No,ChequePapel,60.2,No
0,No,Si,15,Si,No,DSL,No,No,Si,Si,No,No,UnAño,No,TarjetaDeCredito,55.2,No
1,No,No,40,No,SinServicioTelefonico,DSL,Si,Si,No,No,Si,Si,Mensual,Si,ChequeDigital,55.8,Si
0,Si,Si,13,Si,No,DSL,Si,No,No,Si,No,No,UnAño,No,DebitoEnCuenta,54.15,No
0,Si,No,29,Si,Si,FibraOptica,No,Si,No,No,No,No,Mensual,Si,DebitoEnCuenta,80.15,Si
0,No,No,3,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,75.5,Si
1,Si,No,58,Si,Si,FibraOptica,No,No,No,Si,Si,Si,Mensual,Si,DebitoEnCuenta,100.4,No
0,No,No,45,Si,No,DSL,Si,Si,No,Si,No,No,UnAño,Si,TarjetaDeCredito,62.55,No
0,Si,Si,72,Si,Si,DSL,Si,Si,Si,Si,No,No,DosAños,Si,DebitoEnCuenta,70.45,No
0,Si,Si,68,Si,Si,FibraOptica,Si,Si,No,No,No,No,UnAño,Si,DebitoEnCuenta,85.5,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,DebitoEnCuenta,20.2,Si
0,Si,Si,38,Si,No,DSL,Si,Si,No,No,No,No,Mensual,No,ChequeDigital,54.5,No
0,No,No,2,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.75,No
0,No,No,11,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.35,No
1,Si,No,20,Si,No,FibraOptica,No,No,No,No,Si,Si,UnAño,Si,DebitoEnCuenta,91.0,No
0,Si,No,72,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,DosAños,Si,DebitoEnCuenta,104.8,No
0,Si,No,3,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,TarjetaDeCredito,74.75,Si
0,No,No,23,Si,Si,FibraOptica,No,No,Si,Si,Si,Si,Mensual,Si,ChequePapel,104.05,Si
0,No,No,40,Si,No,DSL,No,No,No,Si,No,No,Mensual,Si,ChequeDigital,51.1,No
1,Si,No,62,Si,Si,FibraOptica,No,Si,No,No,No,Si,Mensual,Si,DebitoEnCuenta,89.8,No
0,No,Si,22,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequeDigital,20.55,No
0,No,No,11,Si,No,DSL,Si,No,Si,No,No,Si,Mensual,No,DebitoEnCuenta,64.05,No
1,Si,No,7,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,74.85,No
0,No,No,13,Si,Si,FibraOptica,Si,Si,No,No,Si,No,Mensual,Si,ChequeDigital,96.65,Si
1,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.05,Si
0,No,No,39,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Mensual,Si,ChequeDigital,103.45,Si
0,Si,No,3,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,No,ChequePapel,25.0,No
0,No,No,58,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,TarjetaDeCredito,20.3,No
0,No,Si,6,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,26.35,No
0,Si,Si,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequeDigital,19.9,Si
0,Si,No,22,Si,No,DSL,No,Si,Si,No,No,No,Mensual,Si,ChequePapel,54.7,No
0,Si,No,14,No,SinServicioTelefonico,DSL,No,No,No,No,Si,Si,Mensual,No,ChequeDigital,46.35,Si
0,Si,Si,64,Si,Si,FibraOptica,No,No,Si,No,No,Si,UnAño,No,TarjetaDeCredito,90.25,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,19.95,Si
0,No,No,6,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.65,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,No,Si,Mensual,No,ChequeDigital,79.6,Si
0,No,Si,39,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,DebitoEnCuenta,25.45,No
0,No,No,20,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,ChequePapel,19.5,No
0,No,No,1,Si,No,FibraOptica,No,No,No,Si,No,No,Mensual,Si,ChequeDigital,75.9,Si
0,Si,No,1,Si,No,FibraOptica,No,No,Si,No,No,No,Mensual,No,ChequeDigital,76.2,Si
0,Si,No,64,Si,Si,DSL,Si,No,No,No,Si,No,UnAño,Si,TarjetaDeCredito,66.15,No
0,No,Si,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,19.25,Si
0,Si,No,46,Si,No,DSL,No,Si,No,No,Si,Si,Mensual,Si,TarjetaDeCredito,69.1,No
1,Si,Si,28,No,SinServicioTelefonico,DSL,No,Si,No,No,No,Si,UnAño,Si,ChequeDigital,39.1,No
0,Si,No,33,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.05,No
0,Si,Si,39,Si,No,DSL,Si,Si,Si,No,No,No,UnAño,No,ChequeDigital,59.8,No
0,Si,No,42,Si,Si,FibraOptica,No,No,Si,Si,No,No,Mensual,Si,ChequeDigital,84.3,Si
0,No,No,1,Si,No,DSL,No,Si,No,No,No,No,Mensual,Si,ChequeDigital,48.6,No
0,No,No,7,Si,No,FibraOptica,No,No,No,No,Si,No,Mensual,Si,ChequeDigital,79.0,Si
1,Si,No,70,Si,No,FibraOptica,Si,Si,Si,No,Si,Si,DosAños,No,TarjetaDeCredito,105.35,No
0,No,No,65,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,Si,DebitoEnCuenta,25.1,No
0,No,No,1,Si,No,DSL,Si,No,No,No,No,No,Mensual,No,ChequeDigital,49.75,No
0,Si,No,18,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,94.75,No
0,Si,No,24,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,93.0,No
0,No,No,63,Si,Si,DSL,Si,No,Si,Si,No,Si,DosAños,Si,DebitoEnCuenta,71.9,No
0,No,Si,44,Si,Si,DSL,No,Si,No,No,Si,Si,UnAño,Si,ChequePapel,77.55,No
0,No,No,4,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequeDigital,19.85,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,70.25,Si
0,Si,Si,37,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,95.25,No
1,No,No,10,Si,No,FibraOptica,No,No,Si,No,No,Si,Mensual,Si,TarjetaDeCredito,84.6,Si
0,No,No,34,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,Si,DebitoEnCuenta,25.05,No
0,Si,No,35,No,SinServicioTelefonico,DSL,Si,No,Si,No,Si,Si,UnAño,No,TarjetaDeCredito,53.15,No
0,Si,No,4,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,20.15,No
1,Si,No,39,Si,Si,FibraOptica,No,No,No,Si,Si,Si,Mensual,Si,ChequeDigital,101.25,No
1,Si,No,43,Si,No,FibraOptica,No,Si,Si,No,Si,Si,UnAño,Si,DebitoEnCuenta,100.55,No
